0.8,0.783088,0.766183,0.74929,0.732411,0.715552,0.698715,0.681903,0.665121,0.64837,0.631655,0.614977,0.59834,0.581746,0.565197,0.548696,0.532243,0.515842,0.499492,0.483197,0.466955,0.450769,0.434639,0.418565,0.402547,0.386585,0.370678,0.354827,0.33903,0.323287,0.307596,0.291956,0.276365,0.260822,0.245325,0.229872,0.21446,0.199087,0.183752,0.16845,0.15318,0.137939,0.122723,0.10753,0.0923573,0.0772009,0.0620578,0.046925,0.031799,0.0166766,0.00155453,-0.0135706,-0.0287021,-0.0438432,-0.0589972,-0.0741674,-0.0893568,-0.104569,-0.119806,-0.135072,-0.150369,-0.1657,-0.181067,-0.196474,-0.211923,-0.227415,-0.242953,-0.258538,-0.274173,-0.28986,-0.305598,-0.32139,-0.337236,-0.353138,-0.369095,-0.385108,-0.401177,-0.417301,-0.433481,-0.449716,-0.466005,-0.482347,-0.49874,-0.515183,-0.531675,-0.548213,-0.564795,-0.581418,-0.598082,-0.614781,-0.631515,-0.648279,-0.665071,-0.681888,-0.698725,-0.715581,-0.73245,-0.749331,-0.766218,-0.783109,-0.8
0.78,0.763414,0.746835,0.73027,0.71372,0.697191,0.680686,0.664208,0.647762,0.631351,0.614977,0.598644,0.582356,0.566113,0.54992,0.533778,0.517688,0.501654,0.485677,0.469757,0.453896,0.438095,0.422354,0.406673,0.391054,0.375495,0.359996,0.344557,0.329177,0.313854,0.298589,0.283378,0.26822,0.253114,0.238058,0.223049,0.208085,0.193164,0.178282,0.163437,0.148627,0.133847,0.119095,0.104368,0.0896624,0.0749746,0.0603013,0.045639,0.0309841,0.0163331,0.00168245,-0.0129715,-0.0276324,-0.0423036,-0.0569889,-0.0716915,-0.0864151,-0.101163,-0.115938,-0.130744,-0.145584,-0.160461,-0.175377,-0.190336,-0.205339,-0.22039,-0.235491,-0.250643,-0.265848,-0.281109,-0.296426,-0.311801,-0.327235,-0.342729,-0.358282,-0.373896,-0.389571,-0.405306,-0.421101,-0.436955,-0.452867,-0.468837,-0.484862,-0.500941,-0.517073,-0.533254,-0.549484,-0.565758,-0.582075,-0.598432,-0.614825,-0.631252,-0.647708,-0.664191,-0.680697,-0.697222,-0.713762,-0.730314,-0.746873,-0.763437,-0.78
0.76,0.743744,0.727497,0.711263,0.695046,0.678851,0.662682,0.646543,0.630437,0.614368,0.59834,0.582356,0.566418,0.55053,0.534695,0.518914,0.503191,0.487526,0.471922,0.456379,0.4409,0.425484,0.410133,0.394847,0.379626,0.36447,0.349379,0.334351,0.319386,0.304483,0.289641,0.274858,0.260132,0.245461,0.230843,0.216276,0.201757,0.187283,0.172852,0.158461,0.144106,0.129785,0.115493,0.101228,0.0869854,0.0727621,0.0585544,0.0443584,0.0301705,0.0159866,0.0018031,-0.0123839,-0.0265783,-0.0407839,-0.0550044,-0.0692436,-0.0835052,-0.0977927,-0.11211,-0.12646,-0.140846,-0.155271,-0.169739,-0.184253,-0.198814,-0.213426,-0.228091,-0.242812,-0.25759,-0.272426,-0.287324,-0.302283,-0.317305,-0.332391,-0.347542,-0.362757,-0.378037,-0.393382,-0.40879,-0.424263,-0.439797,-0.455393,-0.471048,-0.486761,-0.502531,-0.518353,-0.534227,-0.550149,-0.566117,-0.582127,-0.598177,-0.614261,-0.630378,-0.646524,-0.662694,-0.678884,-0.695091,-0.71131,-0.727537,-0.743769,-0.76
0.74,0.724079,0.708167,0.69227,0.676391,0.660535,0.644706,0.628909,0.613147,0.597425,0.581746,0.566113,0.55053,0.535,0.519526,0.504109,0.488754,0.47346,0.458231,0.443067,0.427971,0.412942,0.397982,0.38309,0.368268,0.353515,0.33883,0.324213,0.309663,0.295178,0.280758,0.2664,0.252103,0.237865,0.223683,0.209555,0.195478,0.181449,0.167466,0.153524,0.139621,0.125754,0.111918,0.0981107,0.0843273,0.0705642,0.0568177,0.0430836,0.0293581,0.0156369,0.00191604,-0.0118086,-0.025541,-0.0392852,-0.0530454,-0.0668254,-0.0806291,-0.0944604,-0.108323,-0.122221,-0.136157,-0.150134,-0.164157,-0.178228,-0.192351,-0.206527,-0.220759,-0.23505,-0.249402,-0.263816,-0.278295,-0.29284,-0.307451,-0.32213,-0.336878,-0.351694,-0.366579,-0.381533,-0.396554,-0.411643,-0.426799,-0.442019,-0.457302,-0.472647,-0.488051,-0.503513,-0.519028,-0.534595,-0.55021,-0.56587,-0.581572,-0.597311,-0.613084,-0.628888,-0.644718,-0.660569,-0.676438,-0.692319,-0.70821,-0.724105,-0.74
0.72,0.704419,0.688848,0.673292,0.657755,0.642242,0.626759,0.611308,0.595895,0.580523,0.565197,0.54992,0.534695,0.519526,0.504415,0.489366,0.47438,0.45946,0.444608,0.429825,0.415112,0.400471,0.385903,0.371406,0.356983,0.342632,0.328353,0.314146,0.300009,0.285941,0.271941,0.258008,0.244138,0.230329,0.216581,0.202889,0.18925,0.175663,0.162123,0.148628,0.135174,0.121756,0.108372,0.0950179,0.081689,0.0683817,0.0550917,0.0418149,0.028547,0.0152837,0.00202082,-0.011246,-0.0245212,-0.0378088,-0.0511131,-0.0644384,-0.0777887,-0.091168,-0.10458,-0.11803,-0.131519,-0.145053,-0.158634,-0.172266,-0.185952,-0.199695,-0.213497,-0.227361,-0.241288,-0.255282,-0.269344,-0.283475,-0.297676,-0.311949,-0.326294,-0.340711,-0.355201,-0.369763,-0.384397,-0.399101,-0.413876,-0.428719,-0.443628,-0.458602,-0.473639,-0.488736,-0.503889,-0.519097,-0.534356,-0.549662,-0.565012,-0.580402,-0.595828,-0.611285,-0.62677,-0.642278,-0.657804,-0.673344,-0.688893,-0.704446,-0.72
0.7,0.684764,0.669539,0.654329,0.639139,0.623975,0.608841,0.593742,0.578682,0.563665,0.548696,0.533778,0.518914,0.504109,0.489366,0.474686,0.460073,0.445529,0.431056,0.416655,0.402328,0.388076,0.373899,0.359798,0.345774,0.331825,0.317952,0.304154,0.290429,0.276777,0.263196,0.249683,0.236238,0.222857,0.209539,0.19628,0.183077,0.169928,0.156828,0.143775,0.130764,0.117793,0.104856,0.0919506,0.0790717,0.0662152,0.053377,0.0405525,0.0277373,0.014927,0.00211709,-0.010697,-0.0235197,-0.0363555,-0.0492089,-0.0620841,-0.0749855,-0.0879174,-0.100884,-0.113889,-0.126936,-0.14003,-0.153173,-0.166369,-0.179622,-0.192934,-0.206308,-0.219747,-0.233253,-0.246828,-0.260474,-0.274193,-0.287985,-0.301852,-0.315795,-0.329813,-0.343907,-0.358076,-0.372321,-0.38664,-0.401032,-0.415496,-0.430029,-0.44463,-0.459296,-0.474025,-0.488814,-0.50366,-0.518559,-0.533507,-0.548501,-0.563537,-0.578611,-0.593717,-0.608852,-0.624012,-0.63919,-0.654383,-0.669585,-0.684793,-0.7
0.68,0.665115,0.65024,0.635382,0.620545,0.605734,0.590955,0.576211,0.561509,0.546851,0.532243,0.517688,0.503191,0.488754,0.47438,0.460073,0.445836,0.43167,0.417578,0.403561,0.389621,0.375758,0.361974,0.34827,0.334644,0.321097,0.307629,0.294239,0.280925,0.267687,0.254523,0.24143,0.228407,0.215451,0.20256,0.189731,0.17696,0.164245,0.151581,0.138966,0.126396,0.113865,0.101371,0.0889098,0.0764759,0.0640655,0.0516739,0.0392967,0.0269291,0.0145666,0.00220449,-0.010162,-0.0225374,-0.0349264,-0.0473337,-0.0597638,-0.0722212,-0.0847102,-0.0972351,-0.1098,-0.122409,-0.135066,-0.147775,-0.16054,-0.173362,-0.186247,-0.199196,-0.212213,-0.225299,-0.238457,-0.251689,-0.264997,-0.278381,-0.291842,-0.305383,-0.319002,-0.3327,-0.346476,-0.360331,-0.374263,-0.38827,-0.402353,-0.416508,-0.430733,-0.445026,-0.459384,-0.473805,-0.488285,-0.502819,-0.517406,-0.53204,-0.546718,-0.561434,-0.576185,-0.590966,-0.605771,-0.620597,-0.635438,-0.650289,-0.665144,-0.68
0.66,0.645471,0.630953,0.616452,0.601972,0.58752,0.5731,0.558718,0.544378,0.530084,0.515842,0.501654,0.487526,0.47346,0.45946,0.445529,0.43167,0.417885,0.404176,0.390544,0.376992,0.363521,0.350131,0.336823,0.323596,0.310451,0.297388,0.284405,0.271501,0.258675,0.245925,0.23325,0.220647,0.208113,0.195646,0.183244,0.170901,0.158616,0.146385,0.134204,0.122068,0.109975,0.097919,0.0858964,0.0739026,0.061933,0.0499829,0.0380476,0.0261224,0.0142024,0.00228273,-0.00964139,-0.0215748,-0.0335223,-0.0454887,-0.0574787,-0.0694968,-0.0815478,-0.0936359,-0.105765,-0.117941,-0.130166,-0.142444,-0.15478,-0.167176,-0.179636,-0.192163,-0.20476,-0.217429,-0.230172,-0.242991,-0.255889,-0.268866,-0.281923,-0.295061,-0.308281,-0.321582,-0.334965,-0.348429,-0.361972,-0.375594,-0.389293,-0.403067,-0.416913,-0.430831,-0.444815,-0.458864,-0.472974,-0.487141,-0.501361,-0.51563,-0.529945,-0.5443,-0.55869,-0.573111,-0.587558,-0.602026,-0.616509,-0.631003,-0.645501,-0.66
0.64,0.625833,0.611677,0.597538,0.583422,0.569334,0.555279,0.541263,0.52729,0.513365,0.499492,0.485677,0.471922,0.458231,0.444608,0.431056,0.417578,0.404176,0.390852,0.377608,0.364446,0.351367,0.338371,0.32546,0.312632,0.299889,0.28723,0.274653,0.262158,0.249743,0.237406,0.225146,0.21296,0.200845,0.1888,0.17682,0.164902,0.153044,0.141241,0.129489,0.117784,0.106123,0.0944998,0.0829113,0.0713523,0.0598183,0.0483043,0.0368056,0.0253172,0.0138342,0.00235155,-0.0091357,-0.0206325,-0.0321439,-0.0436746,-0.0552297,-0.0668137,-0.0784315,-0.0900876,-0.101786,-0.113532,-0.125329,-0.137181,-0.149092,-0.161065,-0.173104,-0.185211,-0.197391,-0.209644,-0.221975,-0.234383,-0.246872,-0.259443,-0.272096,-0.284833,-0.297653,-0.310558,-0.323546,-0.336617,-0.349771,-0.363005,-0.376318,-0.389709,-0.403174,-0.416712,-0.430319,-0.443993,-0.457729,-0.471524,-0.485373,-0.499274,-0.51322,-0.527209,-0.541233,-0.55529,-0.569372,-0.583477,-0.597597,-0.611728,-0.625864,-0.64
0.62,0.6062,0.592413,0.578642,0.564895,0.551176,0.537492,0.523847,0.510246,0.496695,0.483197,0.469757,0.456379,0.443067,0.429825,0.416655,0.403561,0.390544,0.377608,0.364754,0.351983,0.339297,0.326697,0.314183,0.301755,0.289413,0.277157,0.264985,0.252897,0.240891,0.228966,0.217119,0.205347,0.193649,0.182021,0.170461,0.158965,0.147529,0.136149,0.124822,0.113544,0.102309,0.0911146,0.0799549,0.0688256,0.0577217,0.0466384,0.0355708,0.0245136,0.013462,0.00241074,-0.00864523,-0.019711,-0.0307917,-0.0418922,-0.0530177,-0.0641728,-0.0753625,-0.0865914,-0.097864,-0.109185,-0.120558,-0.131987,-0.143477,-0.155031,-0.166652,-0.178343,-0.190108,-0.201948,-0.213868,-0.225867,-0.237949,-0.250114,-0.262364,-0.274699,-0.287121,-0.299628,-0.312221,-0.324899,-0.337661,-0.350505,-0.363431,-0.376436,-0.389517,-0.402673,-0.415899,-0.429193,-0.442552,-0.45597,-0.469445,-0.482972,-0.496545,-0.510162,-0.523816,-0.537502,-0.551215,-0.56495,-0.578702,-0.592464,-0.606232,-0.62
0.6,0.586574,0.57316,0.559764,0.546391,0.533048,0.519739,0.506471,0.493247,0.480074,0.466955,0.453896,0.4409,0.427971,0.415112,0.402328,0.389621,0.376992,0.364446,0.351983,0.339606,0.327314,0.31511,0.302994,0.290966,0.279025,0.267171,0.255404,0.243722,0.232124,0.220607,0.20917,0.197811,0.186526,0.175313,0.164169,0.153089,0.142072,0.131112,0.120205,0.109348,0.0985359,0.0877641,0.0770281,0.0663229,0.0556437,0.0449855,0.0343432,0.0237117,0.0130857,0.00246014,-0.00817026,-0.0188107,-0.0294662,-0.0401421,-0.0508433,-0.0615748,-0.0723415,-0.0831482,-0.0939995,-0.1049,-0.115853,-0.126865,-0.137937,-0.149075,-0.160281,-0.171559,-0.182912,-0.194342,-0.205853,-0.217445,-0.229121,-0.240882,-0.252729,-0.264663,-0.276685,-0.288794,-0.300991,-0.313274,-0.325643,-0.338097,-0.350632,-0.363249,-0.375943,-0.388713,-0.401555,-0.414467,-0.427443,-0.440481,-0.453577,-0.466725,-0.479921,-0.49316,-0.506438,-0.519748,-0.533087,-0.546447,-0.559824,-0.573212,-0.586606,-0.6
0.58,0.566954,0.55392,0.540903,0.527911,0.514949,0.502021,0.489135,0.476294,0.463504,0.450769,0.438095,0.425484,0.412942,0.400471,0.388076,0.375758,0.363521,0.351367,0.339297,0.327314,0.315419,0.303612,0.291894,0.280265,0.268725,0.257274,0.24591,0.234632,0.22344,0.21233,0.201302,0.190351,0.179477,0.168675,0.157943,0.147277,0.136674,0.126129,0.115638,0.105198,0.0948027,0.0844488,0.074131,0.0638446,0.0535846,0.0433458,0.0331232,0.0229114,0.0127053,0.00249961,-0.00771099,-0.0179318,-0.0281679,-0.0384247,-0.0487072,-0.0590204,-0.0693694,-0.0797589,-0.0901936,-0.100678,-0.111217,-0.121814,-0.132473,-0.143199,-0.153994,-0.164861,-0.175805,-0.186827,-0.197931,-0.209117,-0.220389,-0.231746,-0.243192,-0.254725,-0.266348,-0.278059,-0.289859,-0.301746,-0.313721,-0.325781,-0.337924,-0.35015,-0.362454,-0.374835,-0.38729,-0.399814,-0.412405,-0.425058,-0.437769,-0.450534,-0.463347,-0.476204,-0.4891,-0.50203,-0.514987,-0.527967,-0.540964,-0.553972,-0.566986,-0.58
0.56,0.547339,0.534691,0.522061,0.509455,0.496879,0.484339,0.47184,0.459386,0.446985,0.434639,0.422354,0.410133,0.397982,0.385903,0.373899,0.361974,0.350131,0.338371,0.326697,0.31511,0.303612,0.292203,0.280884,0.269655,0.258515,0.247465,0.236504,0.22563,0.214841,0.204136,0.193514,0.18297,0.172503,0.162109,0.151786,0.141529,0.131336,0.121202,0.111122,0.101093,0.0911104,0.081169,0.0712642,0.061391,0.0515445,0.0417194,0.0319106,0.0221128,0.0123208,0.00252907,-0.00726757,-0.0170745,-0.026897,-0.0367403,-0.0466096,-0.05651,-0.0664465,-0.0764239,-0.0864471,-0.0965205,-0.106649,-0.116836,-0.127086,-0.137403,-0.14779,-0.15825,-0.168788,-0.179404,-0.190103,-0.200886,-0.211754,-0.222709,-0.233753,-0.244887,-0.256109,-0.267422,-0.278824,-0.290315,-0.301893,-0.313558,-0.325307,-0.337139,-0.349051,-0.36104,-0.373103,-0.385237,-0.397437,-0.409701,-0.422023,-0.434399,-0.446825,-0.459295,-0.471804,-0.484346,-0.496917,-0.509511,-0.522122,-0.534744,-0.547372,-0.56
0.54,0.527731,0.515475,0.503237,0.491023,0.47884,0.466692,0.454585,0.442525,0.430517,0.418565,0.406673,0.394847,0.38309,0.371406,0.359798,0.34827,0.336823,0.32546,0.314183,0.302994,0.291894,0.280884,0.269964,0.259135,0.248396,0.237747,0.227187,0.216714,0.206328,0.196026,0.185807,0.175667,0.165604,0.155615,0.145697,0.135846,0.126058,0.11633,0.106657,0.0970349,0.0874591,0.077925,0.0684277,0.0589622,0.0495235,0.0401064,0.0307057,0.021316,0.011932,0.00254848,-0.00684009,-0.016239,-0.0256536,-0.0350891,-0.0445508,-0.0540438,-0.0635731,-0.0731436,-0.0827601,-0.0924272,-0.102149,-0.111931,-0.121776,-0.131687,-0.14167,-0.151727,-0.161861,-0.172074,-0.18237,-0.19275,-0.203217,-0.213772,-0.224415,-0.235148,-0.245971,-0.256885,-0.267888,-0.27898,-0.290161,-0.301429,-0.312781,-0.324217,-0.335733,-0.347327,-0.358995,-0.370734,-0.382541,-0.394411,-0.406339,-0.418322,-0.430355,-0.442432,-0.454548,-0.466698,-0.478877,-0.491079,-0.503298,-0.515528,-0.527764,-0.54
