1,0.979798,0.959596,0.939394,0.919192,0.89899,0.878788,0.858586,0.838384,0.818182,0.79798,0.777778,0.757576,0.737374,0.717172,0.69697,0.676768,0.656566,0.636364,0.616162,0.59596,0.575758,0.555556,0.535354,0.515152,0.494949,0.474747,0.454545,0.434343,0.414141,0.393939,0.373737,0.353535,0.333333,0.313131,0.292929,0.272727,0.252525,0.232323,0.212121,0.191919,0.171717,0.151515,0.131313,0.111111,0.0909091,0.0707071,0.0505051,0.030303,0.010101,-0.010101,-0.030303,-0.0505051,-0.0707071,-0.0909091,-0.111111,-0.131313,-0.151515,-0.171717,-0.191919,-0.212121,-0.232323,-0.252525,-0.272727,-0.292929,-0.313131,-0.333333,-0.353535,-0.373737,-0.393939,-0.414141,-0.434343,-0.454545,-0.474747,-0.494949,-0.515152,-0.535354,-0.555556,-0.575758,-0.59596,-0.616162,-0.636364,-0.656566,-0.676768,-0.69697,-0.717172,-0.737374,-0.757576,-0.777778,-0.79798,-0.818182,-0.838384,-0.858586,-0.878788,-0.89899,-0.919192,-0.939394,-0.959596,-0.979798,-1,0.245196
0.979798,0.958717,0.937656,0.916623,0.895628,0.874679,0.853784,0.832948,0.812178,0.79148,0.770856,0.750312,0.729847,0.709465,0.689166,0.668948,0.648813,0.628757,0.608779,0.588876,0.569045,0.549283,0.529585,0.509948,0.490368,0.470841,0.451363,0.431929,0.412536,0.393181,0.373859,0.354567,0.335302,0.316061,0.296842,0.277641,0.258457,0.239287,0.220129,0.200983,0.181845,0.162716,0.143593,0.124477,0.105364,0.0862564,0.0671516,0.0480494,0.0289493,0.00985075,-0.00924681,-0.0283438,-0.0474408,-0.0665383,-0.0856369,-0.104737,-0.12384,-0.142945,-0.162055,-0.18117,-0.200292,-0.219421,-0.23856,-0.257711,-0.276875,-0.296055,-0.315254,-0.334475,-0.353721,-0.372996,-0.392304,-0.411648,-0.431033,-0.450464,-0.469945,-0.489482,-0.509078,-0.528737,-0.548466,-0.568267,-0.588144,-0.608101,-0.628139,-0.648262,-0.668469,-0.688762,-0.709139,-0.7296,-0.750141,-0.77076,-0.791451,-0.812209,-0.833028,-0.853902,-0.874821,-0.895778,-0.916763,-0.937768,-0.958783,-0.979798,0.245196
0.959596,0.937656,0.915754,0.89391,0.87214,0.850461,0.828887,0.807433,0.78611,0.764927,0.743893,0.723015,0.702297,0.681742,0.661351,0.641123,0.621057,0.60115,0.581397,0.561793,0.542332,0.523006,0.50381,0.484734,0.465772,0.446915,0.428154,0.409483,0.390893,0.372378,0.353929,0.33554,0.317205,0.298917,0.280673,0.262465,0.244291,0.226145,0.208024,0.189925,0.171844,0.153779,0.135728,0.117688,0.0996579,0.0816357,0.06362,0.0456096,0.0276034,0.00960015,-0.00840104,-0.0264012,-0.0444013,-0.0624023,-0.0804055,-0.0984121,-0.116423,-0.134441,-0.152467,-0.170503,-0.188553,-0.206618,-0.224702,-0.242809,-0.260943,-0.27911,-0.297314,-0.315562,-0.33386,-0.352215,-0.370635,-0.389129,-0.407704,-0.42637,-0.445136,-0.464012,-0.483006,-0.502127,-0.521385,-0.540786,-0.560339,-0.58005,-0.599923,-0.619963,-0.640172,-0.660549,-0.681095,-0.701806,-0.722677,-0.7437,-0.764868,-0.786169,-0.807591,-0.82912,-0.85074,-0.872435,-0.894186,-0.915976,-0.937786,-0.959596,0.245196
0.939394,0.916623,0.89391,0.871281,0.848762,0.826378,0.804151,0.7821,0.760244,0.738596,0.717169,0.695973,0.675015,0.654298,0.633824,0.613593,0.593603,0.573847,0.554321,0.535017,0.515924,0.497034,0.478335,0.459817,0.441466,0.423271,0.405221,0.387304,0.369508,0.351822,0.334235,0.316739,0.299322,0.281977,0.264695,0.247469,0.230292,0.213157,0.19606,0.178996,0.161959,0.144945,0.127952,0.110977,0.0940151,0.0770657,0.060126,0.0431943,0.0262687,0.00934774,-0.00757022,-0.0244866,-0.0414029,-0.0583207,-0.0752417,-0.0921677,-0.109101,-0.126044,-0.142999,-0.159969,-0.17696,-0.193973,-0.211016,-0.228092,-0.245209,-0.262375,-0.279596,-0.296883,-0.314244,-0.331691,-0.349234,-0.366887,-0.384662,-0.402572,-0.420631,-0.438852,-0.45725,-0.475837,-0.494627,-0.51363,-0.532859,-0.552322,-0.572026,-0.591977,-0.612179,-0.632633,-0.653336,-0.674283,-0.695468,-0.71688,-0.738505,-0.760329,-0.782332,-0.804493,-0.826789,-0.849196,-0.871688,-0.894237,-0.916815,-0.939394,0.245196
0.919192,0.895628,0.87214,0.848762,0.82553,0.802474,0.779624,0.757007,0.734644,0.712556,0.690759,0.669265,0.648084,0.62722,0.606677,0.586453,0.566546,0.546949,0.527653,0.508649,0.489925,0.471467,0.453262,0.435293,0.417547,0.400007,0.382657,0.365482,0.348468,0.331599,0.314861,0.298242,0.281729,0.26531,0.248975,0.232714,0.216518,0.200379,0.184288,0.168241,0.15223,0.136251,0.120299,0.104369,0.0884588,0.0725642,0.0566827,0.0408117,0.0249489,0.00909219,-0.00676051,-0.0226111,-0.0384617,-0.0543142,-0.0701709,-0.0860344,-0.101907,-0.117793,-0.133695,-0.149618,-0.165567,-0.181546,-0.197564,-0.213627,-0.229745,-0.245925,-0.26218,-0.278521,-0.294961,-0.311514,-0.328195,-0.345021,-0.362007,-0.379172,-0.396533,-0.414108,-0.431916,-0.449974,-0.468298,-0.486905,-0.505808,-0.52502,-0.544549,-0.564405,-0.58459,-0.605105,-0.62595,-0.647116,-0.668594,-0.690372,-0.71243,-0.734749,-0.757304,-0.780067,-0.803008,-0.826095,-0.849293,-0.872567,-0.895878,-0.919192,0.245196
0.89899,0.874679,0.850461,0.826378,0.802474,0.778787,0.755353,0.732204,0.709369,0.686872,0.664732,0.642966,0.621583,0.600592,0.579996,0.559792,0.539978,0.520546,0.501486,0.482784,0.464428,0.4464,0.428683,0.411258,0.394107,0.377211,0.360549,0.344104,0.327856,0.311789,0.295883,0.280124,0.264496,0.248985,0.233578,0.218262,0.203026,0.18786,0.172756,0.157704,0.142698,0.127731,0.112797,0.097892,0.0830103,0.0681483,0.0533026,0.0384699,0.0236473,0.00883235,-0.00597762,-0.020785,-0.0355923,-0.0504021,-0.0652172,-0.0800405,-0.0948758,-0.109727,-0.124598,-0.139495,-0.154424,-0.169392,-0.184407,-0.199478,-0.214616,-0.229833,-0.245142,-0.260556,-0.276094,-0.291771,-0.307606,-0.323619,-0.339831,-0.356264,-0.372939,-0.389878,-0.407104,-0.424638,-0.4425,-0.460711,-0.479287,-0.498242,-0.51759,-0.537339,-0.557493,-0.578055,-0.599021,-0.620383,-0.64213,-0.664245,-0.686706,-0.709487,-0.732558,-0.755886,-0.779434,-0.80316,-0.827024,-0.85098,-0.874984,-0.89899,0.245196
0.878788,0.853784,0.828887,0.804151,0.779624,0.755353,0.731379,0.707742,0.684474,0.661603,0.639154,0.617144,0.595587,0.57449,0.553859,0.533691,0.513983,0.494725,0.475905,0.457509,0.43952,0.421919,0.404685,0.387797,0.371231,0.354967,0.33898,0.323249,0.307751,0.292466,0.277373,0.262454,0.24769,0.233064,0.218561,0.204166,0.189866,0.17565,0.161506,0.147425,0.133398,0.119417,0.105476,0.0915688,0.0776896,0.0638338,0.0499972,0.0361762,0.0223673,0.00856728,-0.00522672,-0.0190177,-0.0328085,-0.0466023,-0.0604023,-0.0742123,-0.0880363,-0.101879,-0.115746,-0.129644,-0.143579,-0.157561,-0.171599,-0.185703,-0.199886,-0.214163,-0.228549,-0.24306,-0.257717,-0.272539,-0.287548,-0.302767,-0.318222,-0.333937,-0.349938,-0.366252,-0.382905,-0.399921,-0.417325,-0.43514,-0.453386,-0.47208,-0.491236,-0.510865,-0.530974,-0.551562,-0.572627,-0.594159,-0.616145,-0.638564,-0.661391,-0.684596,-0.708143,-0.731992,-0.7561,-0.78042,-0.804901,-0.829491,-0.854138,-0.878788,0.245196
0.858586,0.832948,0.807433,0.7821,0.757007,0.732204,0.707742,0.683663,0.660006,0.636803,0.614081,0.591861,0.570158,0.548983,0.528338,0.508224,0.488635,0.469562,0.45099,0.432903,0.415282,0.398104,0.381347,0.364986,0.348996,0.33335,0.318022,0.302987,0.288221,0.273698,0.259397,0.245294,0.231369,0.217603,0.203978,0.190478,0.177087,0.163792,0.15058,0.13744,0.124363,0.11134,0.0983614,0.0854219,0.072515,0.0596351,0.0467774,0.0339376,0.0211118,0.00829629,-0.0045123,-0.0173174,-0.0301223,-0.0429306,-0.0557462,-0.0685733,-0.0814166,-0.0942815,-0.107174,-0.120103,-0.133074,-0.146099,-0.159188,-0.172354,-0.185611,-0.198975,-0.212464,-0.226098,-0.239899,-0.253889,-0.268094,-0.28254,-0.297256,-0.31227,-0.327613,-0.343314,-0.359402,-0.375907,-0.392856,-0.410276,-0.428188,-0.446613,-0.465568,-0.485064,-0.505107,-0.525699,-0.546837,-0.568509,-0.590699,-0.613385,-0.636538,-0.660123,-0.684099,-0.70842,-0.733038,-0.757898,-0.782943,-0.808113,-0.833347,-0.858586,0.245196
0.838384,0.812178,0.78611,0.760244,0.734644,0.709369,0.684474,0.660006,0.636008,0.612518,0.589564,0.567171,0.545356,0.524129,0.503496,0.483456,0.464003,0.445125,0.426809,0.409035,0.391781,0.375025,0.358739,0.342897,0.327469,0.312426,0.297741,0.283385,0.269328,0.255545,0.24201,0.228698,0.215586,0.202652,0.189877,0.177241,0.164729,0.152324,0.140013,0.127783,0.115623,0.103524,0.0914757,0.079471,0.0675029,0.0555653,0.0436528,0.0317605,0.0198839,0.00801895,-0.00383821,-0.0156914,-0.0275444,-0.0394013,-0.0512664,-0.0631443,-0.0750406,-0.0869613,-0.0989134,-0.110905,-0.122946,-0.135047,-0.147219,-0.159479,-0.17184,-0.184322,-0.196944,-0.209729,-0.2227,-0.235884,-0.249309,-0.263005,-0.277003,-0.291335,-0.306034,-0.321134,-0.336669,-0.35267,-0.369167,-0.386191,-0.403766,-0.421915,-0.440656,-0.460001,-0.479959,-0.500531,-0.521712,-0.543491,-0.565849,-0.588761,-0.612194,-0.63611,-0.660464,-0.685204,-0.710275,-0.735617,-0.761166,-0.786855,-0.812617,-0.838384,0.245196
0.818182,0.79148,0.764927,0.738596,0.712556,0.686872,0.661603,0.636803,0.612518,0.588788,0.565648,0.543122,0.521229,0.499983,0.479387,0.459442,0.440141,0.421473,0.403421,0.385964,0.36908,0.352742,0.33692,0.321586,0.306709,0.292255,0.278194,0.264495,0.251127,0.238059,0.225265,0.212716,0.200388,0.188256,0.176299,0.164496,0.152829,0.141281,0.129837,0.118482,0.107204,0.0959935,0.0848393,0.0737334,0.0626679,0.0516362,0.0406322,0.0296506,0.0186864,0.00773512,-0.00320754,-0.0141458,-0.0250839,-0.0360262,-0.0469776,-0.0579433,-0.0689292,-0.0799421,-0.0909898,-0.102081,-0.113227,-0.124439,-0.13573,-0.147117,-0.158616,-0.170249,-0.182036,-0.194002,-0.206173,-0.218579,-0.23125,-0.244219,-0.257521,-0.27119,-0.285263,-0.299777,-0.314768,-0.330272,-0.346322,-0.36295,-0.380184,-0.398047,-0.416561,-0.435739,-0.455589,-0.476113,-0.497306,-0.519155,-0.54164,-0.564733,-0.588398,-0.612594,-0.63727,-0.66237,-0.687834,-0.713596,-0.739585,-0.765728,-0.791952,-0.818182,0.245196
